taxonID,locality,countryCode,occurrenceStatus,threatStatus,source
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Hungary,HU,absent,?,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Luxembourg,LU,present,DD,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Netherlands,NL,present,NE,Bos et al. (2006)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Romania,RO,present,VU,Rakosy (2002)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Slovenia,SI,present,VU,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:913b472525f6c9caf7762f7debe29ca3,Slovakia,SK,absent,?,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,United Kingdom,GB,present,LC,Fox et al. (2011)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Ireland,IE,present,LC,Regan et al. (2010)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Netherlands,NL,present,LC,Bos et al. (2006)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:432d3a671872ca37aff6f414590cb44e,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Andorra,AD,?,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Cyprus,CY,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,United Kingdom,GB,present,LC,Fox et al. (2011)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Ireland,IE,present,LC,Regan et al. (2010)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Canary Islands,SP,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Madeira,PT,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Malta,MT,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Netherlands,NL,present,LC,Bos et al. (2006)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:1a35102f4838db1ca2d6b7c83cc45954,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:9f878acc5874e8dceeb231cd28baef12,Madeira,PT,absent,"",
butterflies-europe-checklist:taxon:42b4843b1146f685542ff9933d4d33f0,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:42b4843b1146f685542ff9933d4d33f0,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Austria,AT,present,NT,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Belgium,BE,present,VU,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Czech Republic,CZ,present,NT,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Denmark,DK,present,VU,Wind & Phil (2004)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,United Kingdom,GB,present,VU,Fox et al. (2011)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Luxembourg,LU,present,NT,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Netherlands,NL,present,NT,Bos et al. (2006)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Austria,AT,present,NT,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Bosnia and Herzegovina,BA,present,NT,Đug (2013)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Belgium,BE,absent,?,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Switzerland,CH,present,EN,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Norway,NO,present,CR,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Sweden,SE,present,EN,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Slovenia,SI,present,VU,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Slovakia,SK,present,DD,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:c8cb32b8fb95eec0b21016972abef698,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:e0f3ba14c5de1c51c7069e2c6ddf1edc,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:e0f3ba14c5de1c51c7069e2c6ddf1edc,Italy,IT,present,?,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Austria,AT,present,VU,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Belgium,BE,absent,?,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Czech Republic,CZ,present,CR,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Germany,DE,present,VU,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Denmark,DK,present,NT,Wind & Phil (2004)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Hungary,HU,present,VU,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Netherlands,NL,absent,?,Bos et al. (2006)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Slovenia,SI,present,VU,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Slovakia,SK,present,DD,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:98487d0a47960ad00b5f3a742281aa91,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:87758b6759abeeabb6c823a59ac546e1,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
