"raw_speciesname_europe","RLCNum_species","raw_country_code","raw_red_list_category","Country.x","RLCNum","Country.y","EU","Area","Npeople","sqrtArea"
"Melitaea ornata",9.92307692307692,"BG","DD","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Melitaea ornata",9.92307692307692,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Melitaea ornata",9.92307692307692,"FR","DD","France",1,"France","EU",551394,64979548,742.559088557941
"Melitaea ornata",9.92307692307692,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Melitaea ornata",9.92307692307692,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Melitaea ornata",9.92307692307692,"HU","VU","Hungary",30,"Hungary","EU",93030,9721559,305.008196611173
"Melitaea ornata",9.92307692307692,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Melitaea ornata",9.92307692307692,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Melitaea ornata",9.92307692307692,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Melitaea ornata",9.92307692307692,"RO","DD",,,"Romania","EU",238392,19679306,488.254032241414
"Melitaea ornata",9.92307692307692,"RS","NT","Serbia",20,"Serbia",,88361,8790574,297.255782113654
"Melitaea ornata",9.92307692307692,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Melitaea ornata",9.92307692307692,"SI","NT","Slovenia",20,"Slovenia","EU",20273,2079976,142.383285535908
"Melitaea ornata",9.92307692307692,"SK","EN","Slovakia",50,"Slovakia","EU",49036,5447662,221.440736992993
"Melitaea ornata",9.92307692307692,"UA","DD","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Melitaea parthenoides",12.1428571428571,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Melitaea parthenoides",12.1428571428571,"AT","DD","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Melitaea parthenoides",12.1428571428571,"CH","VU","Switzerland",30,"Switzerland",,41290,8476005,203.199409447961
"Melitaea parthenoides",12.1428571428571,"DE","EN","Germany",50,"Germany","EU",357168,82114224,597.6353403205
"Melitaea parthenoides",12.1428571428571,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Melitaea parthenoides",12.1428571428571,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Melitaea parthenoides",12.1428571428571,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Melitaea parthenoides",12.1428571428571,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Melitaea phoebe",19.08,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Melitaea phoebe",19.08,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Melitaea phoebe",19.08,"AT","VU","Austria",30,"Austria","EU",83858,8735453,289.58245803225
"Melitaea phoebe",19.08,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Melitaea phoebe",19.08,"BE","RE","Belgium",100,"Belgium","EU",30528,11429336,174.722637342732
"Melitaea phoebe",19.08,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Melitaea phoebe",19.08,"BY","DD","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Melitaea phoebe",19.08,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Melitaea phoebe",19.08,"CZ","CR","Czech Republic",80,"Czech Republic","EU",78866,10618303,280.830909979653
"Melitaea phoebe",19.08,"DE","EN","Germany",50,"Germany","EU",357168,82114224,597.6353403205
"Melitaea phoebe",19.08,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Melitaea phoebe",19.08,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Melitaea phoebe",19.08,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Melitaea phoebe",19.08,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Melitaea phoebe",19.08,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Melitaea phoebe",19.08,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Melitaea phoebe",19.08,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Melitaea phoebe",19.08,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Melitaea phoebe",19.08,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Melitaea phoebe",19.08,"LU","RE","Luxembourg",100,"Luxembourg","EU",2428,583455,49.2747399790197
"Melitaea phoebe",19.08,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Melitaea phoebe",19.08,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Melitaea phoebe",19.08,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Melitaea phoebe",19.08,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Melitaea phoebe",19.08,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Melitaea phoebe",19.08,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Melitaea phoebe",19.08,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Melitaea phoebe",19.08,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Melitaea phoebe",19.08,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Melitaea phoebe",19.08,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Melitaea phoebe",19.08,"SK","EN","Slovakia",50,"Slovakia","EU",49036,5447662,221.440736992993
"Melitaea phoebe",19.08,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Melitaea trivia",17.6470588235294,"AD","VU","Andorra",30,"Andorra",,468,76965,21.6333076527839
"Melitaea trivia",17.6470588235294,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Melitaea trivia",17.6470588235294,"AT","EN","Austria",50,"Austria","EU",83858,8735453,289.58245803225
"Melitaea trivia",17.6470588235294,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Melitaea trivia",17.6470588235294,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Melitaea trivia",17.6470588235294,"CZ","RE","Czech Republic",100,"Czech Republic","EU",78866,10618303,280.830909979653
"Melitaea trivia",17.6470588235294,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Melitaea trivia",17.6470588235294,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Melitaea trivia",17.6470588235294,"GR","Unknown","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Melitaea trivia",17.6470588235294,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Melitaea trivia",17.6470588235294,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Melitaea trivia",17.6470588235294,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Melitaea trivia",17.6470588235294,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Melitaea trivia",17.6470588235294,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Melitaea trivia",17.6470588235294,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Melitaea trivia",17.6470588235294,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Melitaea trivia",17.6470588235294,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Melitaea trivia",17.6470588235294,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Melitaea trivia",17.6470588235294,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Melitaea trivia",17.6470588235294,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Melitaea trivia",17.6470588235294,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Melitaea trivia",17.6470588235294,"UA","NT","Ukraine",20,"Ukraine",,603628,44222947,776.935003716527
"Melitaea varia",10.5,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Melitaea varia",10.5,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Melitaea varia",10.5,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Melitaea varia",10.5,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Minois dryas",14.05,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Minois dryas",14.05,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Minois dryas",14.05,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Minois dryas",14.05,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Minois dryas",14.05,"BY","VU","Belarus",30,"Belarus",,207600,9468338,455.631429995781
"Minois dryas",14.05,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Minois dryas",14.05,"CZ","VU","Czech Republic",30,"Czech Republic","EU",78866,10618303,280.830909979653
"Minois dryas",14.05,"DE","EN","Germany",50,"Germany","EU",357168,82114224,597.6353403205
"Minois dryas",14.05,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Minois dryas",14.05,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Minois dryas",14.05,"GR","VU","Greece",30,"Greece","EU",131940,11159773,363.235460823967
"Minois dryas",14.05,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Minois dryas",14.05,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Minois dryas",14.05,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Minois dryas",14.05,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Minois dryas",14.05,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Minois dryas",14.05,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Minois dryas",14.05,"MK","VU","Macedonia",30,"Macedonia",,25713,2083160,160.352736178713
"Minois dryas",14.05,"PL","VU","Poland",30,"Poland","EU",312685,38170712,559.182438923112
"Minois dryas",14.05,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Minois dryas",14.05,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Minois dryas",14.05,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Minois dryas",14.05,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Minois dryas",14.05,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Minois dryas",14.05,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Muschampia cribrellum",35.2,"BG","VU","Bulgaria",30,"Bulgaria","EU",110994,7084571,333.15762035409
"Muschampia cribrellum",35.2,"GR","Unknown","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Muschampia cribrellum",35.2,"MK","EN","Macedonia",65,"Macedonia",,25713,2083160,160.352736178713
"Muschampia cribrellum",35.2,"RO","CR",,,"Romania","EU",238392,19679306,488.254032241414
"Muschampia cribrellum",35.2,"RS","VU","Serbia",30,"Serbia",,88361,8790574,297.255782113654
"Muschampia cribrellum",35.2,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Muschampia cribrellum",35.2,"UA","EN","Ukraine",50,"Ukraine",,603628,44222947,776.935003716527
"Muschampia proto",4.625,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Muschampia proto",4.625,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Muschampia proto",4.625,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Muschampia proto",4.625,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Muschampia proto",4.625,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Muschampia proto",4.625,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Muschampia proto",4.625,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Muschampia proto",4.625,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Muschampia proto",4.625,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Muschampia proto",4.625,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Muschampia proto",4.625,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Muschampia tessellum",26.2,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Muschampia tessellum",26.2,"BG","EN","Bulgaria",50,"Bulgaria","EU",110994,7084571,333.15762035409
"Muschampia tessellum",26.2,"GR","NT","Greece",20,"Greece","EU",131940,11159773,363.235460823967
"Muschampia tessellum",26.2,"MK","VU","Macedonia",30,"Macedonia",,25713,2083160,160.352736178713
"Muschampia tessellum",26.2,"RO","CR",,,"Romania","EU",238392,19679306,488.254032241414
"Muschampia tessellum",26.2,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Muschampia tessellum",26.2,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Neolycaena rhymnus",30,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Neolycaena rhymnus",30,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Neolysandra coelestina",35,"GR","NT","Greece",20,"Greece","EU",131940,11159773,363.235460823967
"Neolysandra coelestina",35,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Neolysandra coelestina",35,"UA","EN","Ukraine",50,"Ukraine",,603628,44222947,776.935003716527
"Neptis rivularis",19.3888888888889,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Neptis rivularis",19.3888888888889,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Neptis rivularis",19.3888888888889,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Neptis rivularis",19.3888888888889,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Neptis rivularis",19.3888888888889,"BY","EN","Belarus",50,"Belarus",,207600,9468338,455.631429995781
"Neptis rivularis",19.3888888888889,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Neptis rivularis",19.3888888888889,"CZ","NT","Czech Republic",20,"Czech Republic","EU",78866,10618303,280.830909979653
"Neptis rivularis",19.3888888888889,"FR","RE","France",100,"France","EU",551394,64979548,742.559088557941
"Neptis rivularis",19.3888888888889,"GR","VU","Greece",30,"Greece","EU",131940,11159773,363.235460823967
"Neptis rivularis",19.3888888888889,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Neptis rivularis",19.3888888888889,"HU","NT","Hungary",20,"Hungary","EU",93030,9721559,305.008196611173
"Neptis rivularis",19.3888888888889,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Neptis rivularis",19.3888888888889,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Neptis rivularis",19.3888888888889,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Neptis rivularis",19.3888888888889,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Neptis rivularis",19.3888888888889,"PL","EN","Poland",50,"Poland","EU",312685,38170712,559.182438923112
"Neptis rivularis",19.3888888888889,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Neptis rivularis",19.3888888888889,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Neptis rivularis",19.3888888888889,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Neptis rivularis",19.3888888888889,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Neptis rivularis",19.3888888888889,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Neptis rivularis",19.3888888888889,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Neptis sappho",21.2666666666667,"AT","VU","Austria",30,"Austria","EU",83858,8735453,289.58245803225
"Neptis sappho",21.2666666666667,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Neptis sappho",21.2666666666667,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Neptis sappho",21.2666666666667,"BY","DD","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Neptis sappho",21.2666666666667,"CZ","RE","Czech Republic",100,"Czech Republic","EU",78866,10618303,280.830909979653
"Neptis sappho",21.2666666666667,"GR","VU","Greece",30,"Greece","EU",131940,11159773,363.235460823967
"Neptis sappho",21.2666666666667,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Neptis sappho",21.2666666666667,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Neptis sappho",21.2666666666667,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Neptis sappho",21.2666666666667,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Neptis sappho",21.2666666666667,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Neptis sappho",21.2666666666667,"MK","NT","Macedonia",20,"Macedonia",,25713,2083160,160.352736178713
"Neptis sappho",21.2666666666667,"PL","RE","Poland",100,"Poland","EU",312685,38170712,559.182438923112
"Neptis sappho",21.2666666666667,"RO","VU",,,"Romania","EU",238392,19679306,488.254032241414
"Neptis sappho",21.2666666666667,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Neptis sappho",21.2666666666667,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Neptis sappho",21.2666666666667,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Neptis sappho",21.2666666666667,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Neptis sappho",21.2666666666667,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Nymphalis antiopa",10.4,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Nymphalis antiopa",10.4,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Nymphalis antiopa",10.4,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Nymphalis antiopa",10.4,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Nymphalis antiopa",10.4,"BE","EN","Belgium",50,"Belgium","EU",30528,11429336,174.722637342732
"Nymphalis antiopa",10.4,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Nymphalis antiopa",10.4,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
