"scientificName","taxonID","countryCode","establishmentMeans","source"
"Speyeria aglaja","red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Proterebia phegea","red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Proterebia phegea","red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","BA","Breeding","Ðug (2013)"
"Proterebia phegea","red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Proterebia phegea","red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","HR","Breeding","Šašic et al. (2015a)"
"Proterebia phegea","red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","UA","Breeding","Popov & Geryak (pers. comm.)"
"Hipparchia fidia","red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","AD","Breeding","Dantart & Jubany (2012)"
"Hipparchia fidia","red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","FR","Breeding","UICN France (2012)"
"Hipparchia fidia","red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Hipparchia fidia","red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","PT","Breeding",
"Hipparchia fidia","red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","IT","Breeding","Bonelli et al. (in press)"
"Erebia callias","red-lists-european-butterflies-checklist:taxon:75f5d25854f64be93ef96f54cc30e445","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","BA","Breeding","Ðug (2013)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","CH","Breeding","Wermeille et al. (2014)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","BG","Breeding","Hristova and Beshkov (2017)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","HR","Breeding","Šašic et al. (2015a)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","ME","Breeding",
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","FR","Breeding","UICN France (2012)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","IT","Breeding","Bonelli et al. (in press)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","RO","Breeding","Rakosy (2002)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","MK","Breeding","Krpac & Darcemont (2011)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Iolana iolas","red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","AL","Breeding","Anonymous (2013)"
"Zerynthia cassandra","red-lists-european-butterflies-checklist:taxon:76cabe31093904bebabbb01961f0cd77","IT","Breeding","Bonelli et al. (in press)"
"Maniola megala","red-lists-european-butterflies-checklist:taxon:76d764a810bbd8fc9a8095eef52c1a8f","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Polyommatus damone","red-lists-european-butterflies-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Polyommatus damone","red-lists-european-butterflies-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50","UA","Breeding","Popov & Geryak (pers. comm.)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","CH","Breeding","Wermeille et al. (2014)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","BG","Breeding","Hristova and Beshkov (2017)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","FR","Breeding","UICN France (2012)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","HR","Breeding","Šašic et al. (2015a)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","IT","Breeding","Bonelli et al. (in press)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","ME","Breeding",
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","BA","Breeding","Ðug (2013)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","DE","Breeding","Reinhardt & Bolz (2011)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","MK","Breeding","Krpac & Darcemont (2011)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","RO","Breeding","Rakosy (2002)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","UA","Breeding","Popov & Geryak (pers. comm.)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","MD","Breeding",
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Cupido osiris","red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","AL","Breeding","Anonymous (2013)"
"Kretania pylaon","red-lists-european-butterflies-checklist:taxon:79cc354c365285f0c149126cfe93e126","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Kretania pylaon","red-lists-european-butterflies-checklist:taxon:79cc354c365285f0c149126cfe93e126","UA","Breeding","Popov & Geryak (pers. comm.)"
"Pararge xiphia","red-lists-european-butterflies-checklist:taxon:7a3efb7210a6518965dfcf0f45374c5c","MA_MA","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","LU","Breeding","Mestdagh et al. (2018)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","AD","Breeding","Dantart & Jubany (2012)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","BG","Breeding","Hristova and Beshkov (2017)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","DK","Breeding","Wind & Phil (2004)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","FI","Breeding","Kaitila et al. (2010)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","FR","Breeding","UICN France (2012)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","HR","Breeding","Šašic et al. (2015a)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","IT","Breeding","Bonelli et al. (in press)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","LT","Breeding","Rašomavicius (2007)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","NO","Breeding","Henriksen & Hilmo (2015)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","SE","Breeding","Ahrné et al. (2015)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","CZ","Breeding","Beneš and Konvicka (2017)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","LI","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","LV","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","MD","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","ME","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","PT","Breeding",
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","BA","Breeding","Ðug (2013)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","DE","Breeding","Reinhardt & Bolz (2011)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","UA","Breeding","Popov & Geryak (pers. comm.)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","NL","Breeding","Bos et al. (2006)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","BY","Breeding","Kulak & Yakovlev (2018)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","MK","RegularMigrant","Krpac & Darcemont (2011)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","CH","Breeding","Wermeille et al. (2014)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","RO","Breeding","Rakosy (2002)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Nymphalis antiopa","red-lists-european-butterflies-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7","AL","Breeding","Anonymous (2013)"
"Kretania psylorita","red-lists-european-butterflies-checklist:taxon:7aec0491c59ecd8183cde3edfac30b10","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","BA","Breeding","Ðug (2013)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","UA","Breeding","Popov & Geryak (pers. comm.)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","RO","Breeding","Rakosy (2002)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","MD","Breeding",
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","CZ","Breeding","Beneš and Konvicka (2017)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","HR","Breeding","Šašic et al. (2015a)"
"Leptidea morsei","red-lists-european-butterflies-checklist:taxon:7bb937c96980fa242a8b13023a769612","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","ME","Breeding",
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","MK","Breeding","Krpac & Darcemont (2011)"
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","BG","Breeding","Hristova and Beshkov (2017)"
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","AL","Breeding","Anonymous (2013)"
"Erebia rhodopensis","red-lists-european-butterflies-checklist:taxon:7c2ca25f74af1f82a5c4c54e53ebe1e6","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","FR","Breeding","UICN France (2012)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","IT","Breeding","Bonelli et al. (in press)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","GR","RegularMigrant","Pamperis (2009); Legakis and Maragou (2009)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","MA_CA","Breeding",
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","CY","RegularMigrant",
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","HR","RegularMigrant","Šašic et al. (2015a)"
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","MT","RegularMigrant",
"Danaus chrysippus","red-lists-european-butterflies-checklist:taxon:7c3810cda626c4b7d3c2fd653e4534fb","AL","RegularMigrant","Anonymous (2013)"
"Erebia sudetica","red-lists-european-butterflies-checklist:taxon:7c71ae2ab50a5b1df78415581d1ec923","RO","Breeding","Rakosy (2002)"
"Erebia sudetica","red-lists-european-butterflies-checklist:taxon:7c71ae2ab50a5b1df78415581d1ec923","FR","Breeding","UICN France (2012)"
"Erebia sudetica","red-lists-european-butterflies-checklist:taxon:7c71ae2ab50a5b1df78415581d1ec923","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Erebia sudetica","red-lists-european-butterflies-checklist:taxon:7c71ae2ab50a5b1df78415581d1ec923","CH","Breeding","Wermeille et al. (2014)"
"Erebia sudetica","red-lists-european-butterflies-checklist:taxon:7c71ae2ab50a5b1df78415581d1ec923","CZ","Breeding","Beneš and Konvicka (2017)"
"Polygonia egea","red-lists-european-butterflies-checklist:taxon:7cae22d4965057f1522abe468934916b","FR","Breeding","UICN France (2012)"
