scientific_name,status,endemic,rlc,rlc_numeric,rlc_eur,rlc_eu27,country_code,country_name,part_of_eu,area
Erebia melas,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia melas,P,,NT,20,LC,LC,RO,Romania,y,238392
Erebia melas,P,,EN,50,LC,LC,RS,Serbia,,88361
Erebia melas,P,,NT,20,LC,LC,SI,Slovenia,y,20273
Erebia meolans,P,,LC,1,LC,LC,AD,Andorra,,468
Erebia meolans,P,,VU,30,LC,LC,AT,Austria,y,83858
Erebia meolans,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia meolans,P,,VU,30,LC,LC,DE,Germany,y,357168
Erebia meolans,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia meolans,P,,LC,1,LC,LC,FR,France,y,551394
Erebia meolans,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia meolans,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia mnestra,P,,NT,20,LC,LC,AT,Austria,y,83858
Erebia mnestra,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia mnestra,P,,LC,1,LC,LC,FR,France,y,551394
Erebia mnestra,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia mnestra,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia montana,P,,NT,20,LC,LC,AT,Austria,y,83858
Erebia montana,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia montana,P,,LC,1,LC,LC,FR,France,y,551394
Erebia montana,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia montana,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia neleus,P,,Unknown,1,,,AL,Albania,,28748
Erebia neleus,P,,Unknown,1,,,BA,Bosnia and Herzegovina,,51129
Erebia neleus,P,,VU,30,,,BG,Bulgaria,y,110994
Erebia neleus,P,,CR,,,,GR,Greece,y,131940
Erebia neleus,P,,NRLA,,,,ME,Montenegro,,13812
Erebia neleus,P,,Unknown,1,,,MK,North Macedonia,,25713
Erebia neleus,P,,NT,20,,,RO,Romania,y,238392
Erebia neleus,P,,NT,20,,,RS,Serbia,,88361
Erebia neoridas,P,,LC,1,LC,LC,AD,Andorra,,468
Erebia neoridas,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia neoridas,P,,LC,1,LC,LC,FR,France,y,551394
Erebia neoridas,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia nivalis,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia nivalis,P,,NT,20,LC,LC,CH,Switzerland,,41290
Erebia nivalis,P,,NT,20,LC,LC,IT,Italy,y,301318
Erebia oeme,P,,NT,20,LC,LC,AD,Andorra,,468
Erebia oeme,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia oeme,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia oeme,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Erebia oeme,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Erebia oeme,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia oeme,P,,LC,1,LC,LC,DE,Germany,y,357168
Erebia oeme,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia oeme,P,,LC,1,LC,LC,FR,France,y,551394
Erebia oeme,P,,VU,30,LC,LC,GR,Greece,y,131940
Erebia oeme,P,,LC,1,LC,LC,HR,Croatia,y,56594
Erebia oeme,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia oeme,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia oeme,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia oeme,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia oeme,P,,VU,30,LC,LC,RO,Romania,y,238392
Erebia oeme,P,,LC,1,LC,LC,RS,Serbia,,88361
Erebia oeme,P,,NT,20,LC,LC,SI,Slovenia,y,20273
Erebia orientalis,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Erebia orientalis,P,,EN,50,LC,LC,RS,Serbia,,88361
Erebia ottomana,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia ottomana,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Erebia ottomana,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Erebia ottomana,P,,LC,1,LC,LC,FR,France,y,551394
Erebia ottomana,P,,LC,1,LC,LC,GR,Greece,y,131940
Erebia ottomana,P,,LC,1,LC,LC,HR,Croatia,y,56594
Erebia ottomana,P,,NT,20,LC,LC,IT,Italy,y,301318
Erebia ottomana,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia ottomana,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia ottomana,P,,LC,1,LC,LC,RS,Serbia,,88361
Erebia palarica,P,ES,NE,,LC,LC,ES,Spain,y,498468
Erebia pandrose,P,,NT,20,LC,LC,AD,Andorra,,468
Erebia pandrose,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia pandrose,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia pandrose,P,,CR,80,LC,LC,BA,Bosnia and Herzegovina,,51129
Erebia pandrose,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Erebia pandrose,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia pandrose,P,,R,20,LC,LC,DE,Germany,y,357168
Erebia pandrose,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia pandrose,P,,LC,1,LC,LC,FI,Finland,y,338145
Erebia pandrose,P,,LC,1,LC,LC,FR,France,y,551394
Erebia pandrose,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia pandrose,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia pandrose,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia pandrose,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia pandrose,P,,LC,1,LC,LC,NO,Norway,,385178
Erebia pandrose,P,,VU,30,LC,LC,PL,Poland,y,312685
Erebia pandrose,P,,NT,20,LC,LC,RO,Romania,y,238392
Erebia pandrose,P,,NT,20,LC,LC,RS,Serbia,,88361
Erebia pandrose,P,,NRLA,,LC,LC,RU,Russia,,3972400
Erebia pandrose,P,,LC,1,LC,LC,SE,Sweden,y,449964
Erebia pandrose,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Erebia pandrose,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Erebia pharte,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia pharte,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia pharte,P,,LC,1,LC,LC,DE,Germany,y,357168
Erebia pharte,P,,LC,1,LC,LC,FR,France,y,551394
Erebia pharte,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia pharte,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia pharte,P,,VU,30,LC,LC,PL,Poland,y,312685
Erebia pharte,P,,VU,30,LC,LC,RO,Romania,y,238392
Erebia pharte,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Erebia pharte,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Erebia pluto,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia pluto,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia pluto,P,,R,20,LC,LC,DE,Germany,y,357168
Erebia pluto,P,,LC,1,LC,LC,FR,France,y,551394
Erebia pluto,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia pluto,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia pluto,P,,NT,20,LC,LC,SI,Slovenia,y,20273
Erebia polaris,P,,NT,20,LC,LC,FI,Finland,y,338145
Erebia polaris,P,,NT,20,LC,LC,NO,Norway,,385178
Erebia polaris,P,,NRLA,,LC,LC,RU,Russia,,3972400
Erebia pronoe,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia pronoe,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia pronoe,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Erebia pronoe,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Erebia pronoe,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia pronoe,P,,NT,20,LC,LC,DE,Germany,y,357168
Erebia pronoe,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia pronoe,P,,LC,1,LC,LC,FR,France,y,551394
Erebia pronoe,P,,DD,1,LC,LC,HR,Croatia,y,56594
Erebia pronoe,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia pronoe,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia pronoe,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia pronoe,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia pronoe,P,,EN,50,LC,LC,PL,Poland,y,312685
Erebia pronoe,P,,NT,20,LC,LC,RO,Romania,y,238392
Erebia pronoe,P,,DD,1,LC,LC,RS,Serbia,,88361
Erebia pronoe,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Erebia pronoe,P,,EN,50,LC,LC,SK,Slovakia,y,49036
Erebia pronoe,P,,NE,,LC,LC,UA,Ukraine,,603628
Erebia rhodopensis,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia rhodopensis,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Erebia rhodopensis,P,,EN,50,LC,LC,GR,Greece,y,131940
Erebia rhodopensis,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia rhodopensis,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Erebia rhodopensis,P,,EN,50,LC,LC,RS,Serbia,,88361
Erebia rondoui,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia rondoui,P,,LC,1,LC,LC,FR,France,y,551394
Erebia rossii,P,,NRLA,,,,RU,Russia,,3972400
Erebia scipio,P,,NT,20,LC,LC,FR,France,y,551394
Erebia scipio,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia sthennyo,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia sthennyo,P,,LC,1,LC,LC,FR,France,y,551394
Erebia stiria,P,,DD,1,LC,LC,AT,Austria,y,83858
Erebia stiria,P,,LC,1,LC,LC,HR,Croatia,y,56594
Erebia stiria,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia stiria,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Erebia styx,P,,DD,1,LC,LC,AT,Austria,y,83858
Erebia styx,P,,EN,50,LC,LC,CH,Switzerland,,41290
Erebia styx,P,,R,20,LC,LC,DE,Germany,y,357168
Erebia styx,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia styx,P,,NT,20,LC,LC,SI,Slovenia,y,20273
Erebia sudetica,P,,VU,30,VU,VU,CH,Switzerland,,41290
Erebia sudetica,P,,VU,30,VU,VU,CZ,Czech Republic,y,78866
Erebia sudetica,P,,LC,1,VU,VU,FR,France,y,551394
Erebia sudetica,Ex,,RE,100,VU,VU,PL,Poland,y,312685
Erebia sudetica,P,,EN,50,VU,VU,RO,Romania,y,238392
Erebia triarius,P,,LC,1,LC,LC,AD,Andorra,,468
Erebia triarius,P,,Unknown,1,LC,LC,AL,Albania,,28748
Erebia triarius,P,,DD,1,LC,LC,AT,Austria,y,83858
Erebia triarius,P,,NT,20,LC,LC,BA,Bosnia and Herzegovina,,51129
Erebia triarius,P,,VU,30,LC,LC,CH,Switzerland,,41290
Erebia triarius,P,,NE,,LC,LC,ES,Spain,y,498468
Erebia triarius,P,,LC,1,LC,LC,FR,France,y,551394
Erebia triarius,P,,Unknown,1,LC,LC,HR,Croatia,y,56594
Erebia triarius,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia triarius,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erebia triarius,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erebia triarius,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Erebia tyndarus,P,,LC,1,LC,LC,AT,Austria,y,83858
Erebia tyndarus,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erebia tyndarus,P,,R,20,LC,LC,DE,Germany,y,357168
Erebia tyndarus,P,,DD,1,LC,LC,FR,France,y,551394
Erebia tyndarus,P,,LC,1,LC,LC,IT,Italy,y,301318
Erebia tyndarus,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erebia zapateri,P,ES,NE,,LC,LC,ES,Spain,y,498468
Erynnis marloyi,P,,VU,30,LC,LC,AL,Albania,,28748
Erynnis marloyi,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Erynnis marloyi,P,,LC,1,LC,LC,GR,Greece,y,131940
Erynnis marloyi,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Erynnis tages,P,,LC,1,LC,LC,AD,Andorra,,468
Erynnis tages,P,,VU,30,LC,LC,AL,Albania,,28748
Erynnis tages,P,,LC,1,LC,LC,AT,Austria,y,83858
Erynnis tages,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Erynnis tages,P,,NT,20,LC,LC,BE,Belgium,y,30528
Erynnis tages,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Erynnis tages,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Erynnis tages,P,,LC,1,LC,LC,CH,Switzerland,,41290
Erynnis tages,P,,NE,,LC,LC,CZ,Czech Republic,y,78866
Erynnis tages,P,,LC,1,LC,LC,DE,Germany,y,357168
Erynnis tages,P,,EN,50,LC,LC,DK,Denmark,y,44493
Erynnis tages,P,,NT,,LC,LC,EE,Estonia,y,45339
Erynnis tages,P,,NE,,LC,LC,ES,Spain,y,498468
Erynnis tages,P,,LC,1,LC,LC,FR,France,y,551394
Erynnis tages,P,,VU,30,LC,LC,GB,United Kingdom,y,244820
Erynnis tages,P,,LC,1,LC,LC,GR,Greece,y,131940
Erynnis tages,P,,LC,1,LC,LC,HR,Croatia,y,56594
Erynnis tages,P,,LC,1,LC,LC,HU,Hungary,y,93030
Erynnis tages,P,,NT,20,LC,LC,IE,Ireland,y,70273
Erynnis tages,P,,LC,1,LC,LC,IT,Italy,y,301318
Erynnis tages,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Erynnis tages,P,,EN,,LC,LC,LT,Lithuania,y,65300
Erynnis tages,P,,EN,50,LC,LC,LU,Luxembourg,y,2428
Erynnis tages,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Erynnis tages,P,,NRLA,,LC,LC,MD,Moldova,,33846
Erynnis tages,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Erynnis tages,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Erynnis tages,P,,CR,80,LC,LC,NL,Netherlands,y,41198
Erynnis tages,P,,LC,1,LC,LC,NO,Norway,,385178
Erynnis tages,P,,LC,1,LC,LC,PL,Poland,y,312685
Erynnis tages,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Erynnis tages,P,,LC,1,LC,LC,RO,Romania,y,238392
Erynnis tages,P,,LC,1,LC,LC,RS,Serbia,,88361
Erynnis tages,P,,NRLA,,LC,LC,RU,Russia,,3972400
Erynnis tages,P,,LC,1,LC,LC,SE,Sweden,y,449964
Erynnis tages,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Erynnis tages,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Erynnis tages,P,,LC,,LC,LC,UA,Ukraine,,603628
Euchloe ausonia,P,,VU,30,LC,LC,AL,Albania,,28748
Euchloe ausonia,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Euchloe ausonia,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Euchloe ausonia,P,,NRLA,,LC,LC,CY,Cyprus,y,9251
Euchloe ausonia,P,,LC,1,LC,LC,GR,Greece,y,131940
Euchloe ausonia,P,,LC,1,LC,LC,HR,Croatia,y,56594
Euchloe ausonia,P,,LC,1,LC,LC,IT,Italy,y,301318
Euchloe ausonia,P,,NRLA,,LC,LC,MD,Moldova,,33846
Euchloe ausonia,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Euchloe ausonia,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Euchloe ausonia,P,,VU,30,LC,LC,RO,Romania,y,238392
Euchloe ausonia,P,,NT,20,LC,LC,RS,Serbia,,88361
Euchloe ausonia,P,,NRLA,,LC,LC,RU,Russia,,3972400
Euchloe ausonia,P,,VU,,LC,LC,UA,Ukraine,,603628
Euchloe bazae,P,ES,NT,20,VU,VU,ES,Spain,y,498468
Euchloe belemia,P,,NE,,LC,LC,ES,Spain,y,498468
Euchloe belemia,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Euchloe charlonia,P,,NRLA,,LC,LC,MA_CA,Spain,y,
Euchloe crameri,P,,DD,1,LC,LC,AD,Andorra,,468
Euchloe crameri,P,,NE,,LC,LC,ES,Spain,y,498468
Euchloe crameri,P,,LC,1,LC,LC,FR,France,y,551394
Euchloe crameri,P,,LC,1,LC,LC,IT,Italy,y,301318
Euchloe crameri,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Euchloe eversi,P,MA_CA,NRLA,,LC,LC,MA_CA,Spain,y,
Euchloe grancanariensis,P,MA_CA,NRLA,,LC,LC,MA_CA,Spain,y,
Euchloe hesperidum,P,MA_CA,NRLA,,LC,LC,MA_CA,Spain,y,
Euchloe insularis,P,,LC,1,LC,LC,FR,France,y,551394
Euchloe insularis,P,,LC,1,LC,LC,IT,Italy,y,301318
Euchloe penia,P,,Unknown,1,LC,LC,AL,Albania,,28748
Euchloe penia,P,,CR,80,LC,LC,BG,Bulgaria,y,110994
Euchloe penia,P,,LC,1,LC,LC,GR,Greece,y,131940
Euchloe penia,P,,VU,30,LC,LC,MK,North Macedonia,,25713
Euchloe simplonia,P,,NT,20,LC,LC,AD,Andorra,,468
Euchloe simplonia,P,,VU,30,LC,LC,CH,Switzerland,,41290
Euchloe simplonia,P,,NE,,LC,LC,ES,Spain,y,498468
Euchloe simplonia,P,,LC,1,LC,LC,FR,France,y,551394
Euchloe simplonia,P,,LC,1,LC,LC,IT,Italy,y,301318
Euchloe tagis,P,,NE,,LC,LC,ES,Spain,y,498468
Euchloe tagis,P,,NT,20,LC,LC,FR,France,y,551394
Euchloe tagis,P,,NT,20,LC,LC,IT,Italy,y,301318
Euchloe tagis,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Eumedonia eumedon,P,,VU,30,LC,LC,AD,Andorra,,468
Eumedonia eumedon,P,,Unknown,1,LC,LC,AL,Albania,,28748
Eumedonia eumedon,P,,NT,20,LC,LC,AT,Austria,y,83858
Eumedonia eumedon,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Eumedonia eumedon,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Eumedonia eumedon,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Eumedonia eumedon,P,,LC,1,LC,LC,CH,Switzerland,,41290
Eumedonia eumedon,P,,NT,20,LC,LC,CZ,Czech Republic,y,78866
Eumedonia eumedon,P,,VU,30,LC,LC,DE,Germany,y,357168
Eumedonia eumedon,P,,LC,,LC,LC,EE,Estonia,y,45339
Eumedonia eumedon,P,,NE,,LC,LC,ES,Spain,y,498468
Eumedonia eumedon,P,,LC,1,LC,LC,FI,Finland,y,338145
Eumedonia eumedon,P,,LC,1,LC,LC,FR,France,y,551394
Eumedonia eumedon,P,,LC,1,LC,LC,GR,Greece,y,131940
Eumedonia eumedon,P,,LC,1,LC,LC,HR,Croatia,y,56594
Eumedonia eumedon,P,,EN,50,LC,LC,HU,Hungary,y,93030
Eumedonia eumedon,P,,LC,1,LC,LC,IT,Italy,y,301318
Eumedonia eumedon,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Eumedonia eumedon,P,,NT,20,LC,LC,LT,Lithuania,y,65300
Eumedonia eumedon,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Eumedonia eumedon,P,,NRLA,,LC,LC,MD,Moldova,,33846
Eumedonia eumedon,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Eumedonia eumedon,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Eumedonia eumedon,P,,LC,1,LC,LC,NO,Norway,,385178
Eumedonia eumedon,P,,VU,30,LC,LC,PL,Poland,y,312685
Eumedonia eumedon,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Eumedonia eumedon,P,,VU,30,LC,LC,RO,Romania,y,238392
Eumedonia eumedon,P,,NT,20,LC,LC,RS,Serbia,,88361
Eumedonia eumedon,P,,NRLA,,LC,LC,RU,Russia,,3972400
Eumedonia eumedon,P,,LC,1,LC,LC,SE,Sweden,y,449964
Eumedonia eumedon,P,,VU,30,LC,LC,SI,Slovenia,y,20273
Eumedonia eumedon,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Eumedonia eumedon,P,,VU,,LC,LC,UA,Ukraine,,603628
Euphydryas aurinia,P,,NT,20,LC,LC,AD,Andorra,,468
Euphydryas aurinia,P,,VU,30,LC,LC,AL,Albania,,28748
Euphydryas aurinia,P,,NT,20,LC,LC,AT,Austria,y,83858
Euphydryas aurinia,P,,NT,20,LC,LC,BA,Bosnia and Herzegovina,,51129
Euphydryas aurinia,P,,CR,80,LC,LC,BE,Belgium,y,30528
Euphydryas aurinia,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Euphydryas aurinia,P,,VU,30,LC,LC,BY,Belarus,,207600
Euphydryas aurinia,P,,EN,50,LC,LC,CH,Switzerland,,41290
Euphydryas aurinia,P,,EN,50,LC,LC,CZ,Czech Republic,y,78866
Euphydryas aurinia,P,,EN,50,LC,LC,DE,Germany,y,357168
Euphydryas aurinia,P,,CR,80,LC,LC,DK,Denmark,y,44493
Euphydryas aurinia,P,,LC,,LC,LC,EE,Estonia,y,45339
Euphydryas aurinia,P,,NE,,LC,LC,ES,Spain,y,498468
Euphydryas aurinia,P,,EN,50,LC,LC,FI,Finland,y,338145
Euphydryas aurinia,P,,LC,1,LC,LC,FR,France,y,551394
Euphydryas aurinia,P,,VU,30,LC,LC,GB,United Kingdom,y,244820
Euphydryas aurinia,P,,NT,20,LC,LC,GR,Greece,y,131940
Euphydryas aurinia,P,,NT,20,LC,LC,HR,Croatia,y,56594
Euphydryas aurinia,P,,VU,30,LC,LC,HU,Hungary,y,93030
Euphydryas aurinia,P,,VU,30,LC,LC,IE,Ireland,y,70273
