"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1","taxonID"
9074965,"Polyommatus corydonius (Herrich-Schaffer, 1852)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus corydonius","Lysandra corydonius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9074965:beb88b14702c2b52916b06e1eabe2586"
7521927,"Polyommatus damocles (Herrich-Schaffer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus damocles","Polyommatus damocles","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7521927:f620722f70b7a99ff467fb92ea47ae35"
7484070,"Polyommatus damon (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus damon","Polyommatus damon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7484070:d96d8459b9cfb36ff9166351900a6a9e"
8297183,"Polyommatus damone (Eversmann, 1841)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus damone","Polyommatus damone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8297183:e9664f530b8ce81769bcaef51551e75b"
1933268,"Polyommatus Latreille, 1804","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Polyommatus","Insecta",92,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dantchenkoi","Polyommatus orphicus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1933268:6d9e866b11ff91f1d9f65fe33c2c5d13"
5140436,"Polyommatus daphnis (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus daphnis","Polyommatus daphnis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140436:3ba928b20a88597fa6b7c04bc1d9698d"
5772730,"Polyommatus dolus (Hubner, 1823)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dolus","Polyommatus dolus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772730:586b2b8cfd2f61fb1f6ecb6565e306a0"
5140311,"Polyommatus dorylas (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus dorylas","Polyommatus dorylas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140311:2ae0819ff2dd9884a8a5cb170f78b5f0"
5772735,"Polyommatus eleniae Coutsis & De Prins, 2005","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus eleniae","Polyommatus orphicus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772735:2947564da3169cd33849a8924fb5c134"
5140411,"Polyommatus eroides (Frivaldszky & I., 1835)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Polyommatus eroides","Polyommatus eros","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140411:8d7178520cf3b84a2eff098272ca0981"
5140244,"Polyommatus eros (Ochsenheimer, 1808)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus eros","Polyommatus eros","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140244:755f53c0ec4433c19f6746b2bc1e0908"
7445680,"Polyommatus escheri (Hubner, 1823)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus escheri","Polyommatus escheri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7445680:6e5a300e2de7d2ea5bb4f786a01e83bd"
1933268,"Polyommatus Latreille, 1804","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Polyommatus","Insecta",92,FALSE,"ACCEPTED","Lycaenidae","Polyommatus exuberans","Polyommatus ripartii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1933268:6d9e866b11ff91f1d9f65fe33c2c5d13"
5772751,"Polyommatus galloi Balletto & Toso, 1979","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus galloi","Polyommatus ripartii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772751:7d1fb098757e2cecfb909d67bf7ad93a"
1933268,"Polyommatus Latreille, 1804","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Polyommatus","Insecta",92,FALSE,"ACCEPTED","Lycaenidae","Polyommatus gennargenti","Lysandra coridon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1933268:6d9e866b11ff91f1d9f65fe33c2c5d13"
5772700,"Polyommatus golgus (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus golgus","Polyommatus golgus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772700:bf5b911c2da83369817df0503b883ad3"
5772708,"Polyommatus hispana (Herrich-Schaffer, 1852)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Polyommatus","Insecta",96,FALSE,"ACCEPTED","Lycaenidae","Polyommatus hispanus","Lysandra hispana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772708:668f8521e6003cedc95a1f8449a049a9"
5772725,"Polyommatus humedasae Toso & Balletto, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus humedasae","Polyommatus humedasae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772725:ed5e4607e6ac77c8f8ef51ae8ed50a40"
5140286,"Polyommatus icarius","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus icarius","Polyommatus amandus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140286:493efe1db30d643a81e87ba230989929"
5140214,"Polyommatus icarus (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus icarus","Polyommatus icarus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140214:0ff8f80b08cb379dcc2fa6a09c8a3c30"
9148357,"Polyommatus iphigenia (Herrich-Schaffer, 1847)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus iphigenia","Polyommatus iphigenia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9148357:1cc317e25a5a1f83657961622b5407fd"
5140254,"Polyommatus menelaos Brown, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus menelaos","Polyommatus eros","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5140254:6aa863a6b79596f3806bc84cbbf126ef"
5772726,"Polyommatus nephohiptamenos (Brown & Coutsis, 1978)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus nephohiptamenos","Polyommatus nephohiptamenos","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772726:79c0c5ff738367cca5bac1a4a9e6a3b3"
5772702,"Polyommatus nivescens Keferstein, 1851","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus nivescens","Polyommatus nivescens","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772702:7fa4cc9ffc628f42bb96dbc8f4eb9461"
5772741,"Polyommatus orphicus Kolev, 2005","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus orphicus","Polyommatus orphicus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5772741:1cb7654d2812ee81af18a0e4d6f548a6"
7664111,"Polyommatus ripartii (Freyer, 1830)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus ripartii","Polyommatus ripartii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7664111:3ac5913b3e8b49f22ef09346fee23151"
1933268,"Polyommatus Latreille, 1804","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Polyommatus","Insecta",92,FALSE,"ACCEPTED","Lycaenidae","Polyommatus sagratrox","Polyommatus golgus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1933268:6d9e866b11ff91f1d9f65fe33c2c5d13"
5883560,"Polyommatus semiargus (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cyaniris","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Polyommatus semiargus","Cyaniris semiargus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5883560:fd2d64488dcb5f1ec22a92206ca9a21b"
8972995,"Polyommatus slovacus Vitas, Balint & Zitnan, 1997","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Polyommatus slovacus","Lysandra coridon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8972995:df59935317dbcb29853409952524decd"
7634721,"Polyommatus thersites (Cantener, 1835)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Polyommatus thersites","Polyommatus thersites","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7634721:521f212522788e8445a1cc84afc64c9c"
9060027,"Polyommatus timfristos Lukhtanov, Vishnevskaya & Shapoval, 2016","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",97,FALSE,"DOUBTFUL","Lycaenidae","Polyommatus timfristos","Polyommatus timfristos","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9060027:6bac1ee6be2dfcddb0352be771f7ad79"
8766256,"Polyommatus virgilia (Oberthür & Bryk)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Agrodiaetus","Insecta",95,TRUE,"SYNONYM","Lycaenidae","Polyommatus virgilius","Polyommatus dolus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8766256:325929b8e6244666491c9a330d4d68fc"
1920237,"Pontia callidice (Hubner, 1800)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pontia callidice","Pontia callidice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1920237:aed86e4b013bc24171dd6f50caa173ac"
1920247,"Pontia chloridice (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pontia chloridice","Pontia chloridice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1920247:e01b658642ef212dc44bd0faa77a13fa"
1920258,"Pontia daplidice (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pontia daplidice","Pontia daplidice","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1920258:4572313ecf0268a60d192e5d3aea3ece"
1920259,"Pontia edusa (Fabricius, 1777)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pontia","Insecta",98,FALSE,"ACCEPTED","Pieridae","Pontia edusa","Pontia edusa","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1920259:b9433dcc1b778d24e027b1a624ce8b74"
1928630,"Praephilotes anthracias (Christoph, 1877)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Praephilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Praephilotes anthracias","Praephilotes anthracias","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1928630:a804b3c11ffd1ca17007f0cf5254111b"
4535689,"Proterebia afra (Fabricius, 1787)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Proterebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Proterebia afra","Proterebia phegea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535689:39a1345194d32ad27085453a82d6794d"
4535689,"Proterebia afra (Fabricius, 1787)","SPECIES","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Proterebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Proterebia afra dalmata","Proterebia phegea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535689:39a1345194d32ad27085453a82d6794d"
1911627,"Pseudochazara De Lesse, 1951","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Pseudochazara","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara amalthea","Pseudochazara amalthea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911627:3fdb8702d1fc641a4dc58b2c10b7267a"
1911684,"Pseudochazara amymone Brown, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara amymone","Pseudochazara amymone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911684:4910a99aaa0d893e9f5f266c4e74aca7"
4535596,"Pseudochazara anthelea (Hubner, 1824)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara anthelea","Pseudochazara anthelea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535596:cb683114d6c3e7bd52ab9f35d25c6d70"
9107450,"Pseudochazara cingovskii Gross, 1973","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara cingovskii","Pseudochazara cingovskii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9107450:d9d01b5b3e1ea0a1ba4ca50c026152cc"
4535594,"Pseudochazara euxina (Kuznetzov, 1909)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara euxina","Pseudochazara euxina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535594:8ac5e51f498e7657b2ab70cc1ce7c0dc"
1911683,"Pseudochazara geyeri (Herrich-Schaffer, 1846)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara geyeri","Pseudochazara geyeri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911683:47022885b08199035ed8ddf248acf70a"
1911656,"Pseudochazara graeca (Staudinger, 1870)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara graeca","Pseudochazara graeca","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911656:4e85e948df52c34fc4e306b0389c3716"
4535592,"Pseudochazara hippolyte (Esper, 1783)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara hippolyte","Pseudochazara mercurius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535592:0bb73112a4f9b315a54fe9e980886a96"
4535592,"Pseudochazara hippolyte (Esper, 1783)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Pseudochazara","Insecta",96,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara hyppolyte","Pseudochazara williamsi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535592:0bb73112a4f9b315a54fe9e980886a96"
1911627,"Pseudochazara De Lesse, 1951","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Pseudochazara","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara mercurius","Pseudochazara williamsi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911627:3fdb8702d1fc641a4dc58b2c10b7267a"
1911629,"Pseudochazara mniszechii (Herrich-Schaffer, 1851)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara mniszechii","Pseudochazara tisiphone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1911629:01c7b187de85ffbc5a6abe173df2c8b6"
4535585,"Pseudochazara orestes De Prins & van der Poorten, 1981","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara orestes","Pseudochazara orestes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535585:040a9197d3c4316fe651138034053ec9"
4535587,"Pseudochazara tisiphone Brown, 1980","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Pseudochazara tisiphone","Pseudochazara tisiphone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535587:43fad76c21098fb279d634a8394f3ebc"
4535590,"Pseudochazara williamsi (Romei, 1927)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara williamsi","Pseudochazara williamsi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535590:a7b2fc2e010bd80232c5aca7a894ca8d"
1922572,"Pseudophilotes abencerragus (Pierret, 1837)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes abencerragus","Pseudophilotes abencerragus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922572:c1d818286df5f86b9e3cb3047c2b09e6"
4535101,"Pseudophilotes barbagiae De Prins & van der Poorten, 1982","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes barbagiae","Pseudophilotes barbagiae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535101:28e784f9ba01c5046cfe70e63c30a07e"
1922584,"Pseudophilotes baton (Bergstrasser, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes baton","Pseudophilotes baton","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922584:b491b52821fba70b092c75d68cb7d07e"
4535092,"Pseudophilotes bavius (Eversmann, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes bavius","Pseudophilotes bavius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535092:d7b97382e7f34c11137595b3fdaf783c"
8311653,"Pseudophilotes panoptes (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes panoptes","Pseudophilotes panoptes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8311653:8b95631d0c47f78d15fc0c9804057ccf"
1922581,"Pseudophilotes vicrama (Moore, 1865)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes vicrama","Pseudophilotes vicrama","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922581:eb80ef1eac881ff6b3e13aca8ab179b2"
5142432,"Pyrgus accretus (Verity, 1925)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,TRUE,"SYNONYM","Hesperiidae","Pyrgus accretus","Pyrgus alveus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5142432:0bc815aa7f25c2e180c6fe65f5d34c20"
