"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameEurope","Family","Subfamily","PhylogeneticOrder","AuthorYear","Genus","Species","EnglishName","RedListCategoryEurope","RedListCategoryEU","HabitatsDirective","SPECstatus","EuropeanEndemic","EUEndemic","Endemic","EdgeOfRange","Comments"
1916554,"Melanargia occitanica (Esper, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia occitanica","Nymphalidae","Satyrinae",365,"(Esper, 1793)","Melanargia","occitanica","Western Marbled White","LC","LC",,"SPEC3",,,,,
1916530,"Melanargia pherusa (Boisduval, 1833)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia pherusa","Nymphalidae","Satyrinae",364,"(Boisduval, 1833)","Melanargia","pherusa","Sicilian Marbled White","LC","LC",,,"EuropeanEndemic","EUEndemic","Italy - Sicily",,
7893052,"Melanargia russiae (Esper, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanargia",98,FALSE,"ACCEPTED","Melanargia russiae","Nymphalidae","Satyrinae",358,"(Esper, 1783)","Melanargia","russiae","Esper's Marbled White","LC","LC",,,,,,,
1899737,"Melitaea aetherie (Hubner, 1826)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea aetherie","Nymphalidae","Melitaeinae",315,"(Hübner, 1826)","Melitaea","aetherie","Aetherie Fritillary","LC","LC",,,,,,,
1899818,"Melitaea arduinna (Esper, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea arduinna","Nymphalidae","Melitaeinae",314,"(Esper, 1783)","Melitaea","arduinna","Freyer's Fritillary","LC","LC",,,,,,,
5792088,"Melitaea asteria Freyer, 1828","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea asteria","Nymphalidae","Melitaeinae",327,"Freyer, 1828","Melitaea","asteria","Little Fritillary","LC","LC",,"SPEC3","EuropeanEndemic",,,,
1899433,"Melitaea athalia (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea athalia","Nymphalidae","Melitaeinae",323,"(Rottemburg, 1775)","Melitaea","athalia","Heath Fritillary","LC","LC",,,,,,,
5881471,"Melitaea aurelia Nickerl, 1850","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea aurelia","Nymphalidae","Melitaeinae",326,"Nickerl, 1850","Melitaea","aurelia","Nickerl's Fritillary","NT","LC",,"SPEC2",,,,,
7598816,"Melitaea britomartis Assmann, 1847","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea britomartis","Nymphalidae","Melitaeinae",322,"Assmann, 1847","Melitaea","britomartis","Assmann's Fritillary","NT","NT",,"SPEC2",,,,,
7514750,"Melitaea celadussa Fruhstorfer, 1910","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,TRUE,"SYNONYM","Melitaea celadussa","Nymphalidae","Melitaeinae",320,"Fruhstorfer, 1910","Melitaea","celadussa","Oberthür's Fritillary",,,,,"EuropeanEndemic",,,,
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea cinxia","Nymphalidae","Melitaeinae",318,"(Linnaeus, 1758)","Melitaea","cinxia","Glanville Fritillary","LC","LC",,,,,,,
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea deione","Nymphalidae","Melitaeinae",321,"(Geyer, 1832)","Melitaea","deione","Provençal Fritillary","LC","LC",,,,,,,
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea diamina","Nymphalidae","Melitaeinae",319,"(Lang, 1789)","Melitaea","diamina","False Heath Fritillary","LC","NT",,,,,,,
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea didyma","Nymphalidae","Melitaeinae",313,"(Esper, 1778)","Melitaea","didyma","Spotted Fritillary","LC","LC",,,,,,,
7855265,"Melitaea ornata Christoph, 1893","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",97,FALSE,"ACCEPTED","Melitaea ornata","Nymphalidae","Melitaeinae",317,"Christoph, 1893","Melitaea","ornata","Eastern Knapweed Fritillary",,,,,,,,,
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea parthenoides","Nymphalidae","Melitaeinae",325,"Keferstein, 1851","Melitaea","parthenoides","Meadow Fritillary","LC","LC",,"SPEC4","EuropeanEndemic",,,,
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea phoebe","Nymphalidae","Melitaeinae",316,"([Denis & Schiffermüller], 1775)","Melitaea","phoebe","Knapweed Fritillary","LC","LC",,,,,,,
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea trivia","Nymphalidae","Melitaeinae",312,"([Denis & Schiffermüller], 1775)","Melitaea","trivia","Lesser Spotted Fritillary","LC","NT",,,,,,,
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melitaea",98,FALSE,"ACCEPTED","Melitaea varia","Nymphalidae","Melitaeinae",324,"Herrich-Schäffer, 1851","Melitaea","varia","Grisons Fritillary","LC","LC",,,"EuropeanEndemic",,,,
4535510,"Minois dryas (Scopoli, 1763)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Minois",98,FALSE,"ACCEPTED","Minois dryas","Nymphalidae","Satyrinae",395,"(Scopoli, 1763)","Minois","dryas","Dryad","LC","LC",,,,,,,
4535398,"Muschampia cribrellum (Eversmann, 1841)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Muschampia",98,FALSE,"ACCEPTED","Muschampia cribrellum","Hesperiidae","Pyrginae",37,"(Eversmann, 1841)","Muschampia","cribrellum","Spinose Skipper","NT","NT",,"SPEC2",,,,,
4535396,"Muschampia proto (Ochsenheimer, 1808)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Muschampia",98,FALSE,"ACCEPTED","Muschampia proto","Hesperiidae","Pyrginae",39,"(Ochsenheimer, 1808)","Muschampia","proto","Sage Skipper","LC","LC",,,,,,,
4535400,"Muschampia tessellum (Hubner, 1803)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Muschampia",98,FALSE,"ACCEPTED","Muschampia tessellum","Hesperiidae","Pyrginae",38,"(Hübner, 1803)","Muschampia","tessellum","Tesselated Skipper","LC","LC",,,,,,,
4535194,"Neolycaena rhymnus (Eversmann, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Neolycaena",98,FALSE,"ACCEPTED","Neolycaena rhymnus","Lycaenidae","Theclinae",145,"(Eversmann, 1832)","Neolycaena","rhymnus","suggestion:","LC","NE",,"SPEC3",,,,,
4709014,"Neolysandra Koçak, 1977","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Neolysandra",92,FALSE,"DOUBTFUL","Neolysandra coelestina","Lycaenidae","Polyommatinae",219,"(Eversmann, 1843)","Neolysandra","coelestina","Pontic Blue","LC","LC",,,,,,"EoR",
5131096,"Neptis rivularis (Scopoli, 1763)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neptis",98,FALSE,"ACCEPTED","Neptis rivularis","Nymphalidae","Limenitidinae",252,"(Scopoli, 1763)","Neptis","rivularis","Hungarian Glider","LC","LC",,,,,,,
5131142,"Neptis sappho (Pallas, 1771)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neptis",98,FALSE,"ACCEPTED","Neptis sappho","Nymphalidae","Limenitidinae",251,"(Pallas, 1771)","Neptis","sappho","Common Glider","LC","LC",,,,,,,
5130682,"Nymphalis antiopa (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis",98,FALSE,"ACCEPTED","Nymphalis antiopa","Nymphalidae","Nymphalinae",304,"(Linnaeus, 1758)","Nymphalis","antiopa","Camberwell Beauty","LC","LC",,,,,,,
7762841,"Nymphalis polychloros (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis",98,FALSE,"ACCEPTED","Nymphalis polychloros","Nymphalidae","Nymphalinae",302,"(Linnaeus, 1758)","Nymphalis","polychloros","Large Tortoiseshell","LC","VU",,,,,,,
5714374,"Nymphalis vaualbum (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis",98,FALSE,"ACCEPTED","Nymphalis vaualbum","Nymphalidae","Nymphalinae",301,"([Denis & Schiffermüller], 1775)","Nymphalis","vaualbum","False Comma","LC","VU","II+IV","SPEC3",,,,,
9358267,"Nymphalis xanthomelas (Esper, 1781)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis",98,FALSE,"ACCEPTED","Nymphalis xanthomelas","Nymphalidae","Nymphalinae",303,"(Esper, 1781)","Nymphalis","xanthomelas","Yellow-legged Tortoiseshell","LC","NT",,,,,,,
1946844,"Ochlodes sylvanus (Esper, 1777)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes",98,FALSE,"ACCEPTED","Ochlodes sylvanus","Hesperiidae","Hesperiinae",23,"(Esper, 1777)","Ochlodes","sylvanus","Large Skipper","LC","LC",,,,,,,
5128356,"Oeneis ammon Elwes, 1899","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis ammon","Nymphalidae","Satyrinae",400,"Elwes, 1899","Oeneis","ammon","suggestion:",,,,,,,,"EoR",
5128270,"Oeneis bore (Schneider, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis bore","Nymphalidae","Satyrinae",399,"(Schneider, 1792)","Oeneis","bore","Arctic Grayling","LC","LC",,"SPEC4",,,,,
5128297,"Oeneis glacialis (Moll, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis glacialis","Nymphalidae","Satyrinae",406,"(Moll, 1785)","Oeneis","glacialis","Alpine Grayling","LC","LC",,,"EuropeanEndemic",,,,
5128357,"Oeneis jutta (Hubner, 1806)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis jutta","Nymphalidae","Satyrinae",403,"(Hübner, 1806)","Oeneis","jutta","Baltic Grayling","LC","LC",,"SPEC4",,,,,
5128366,"Oeneis magna Graeser, 1888","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis magna","Nymphalidae","Satyrinae",402,"Graeser, 1888","Oeneis","magna","suggestion:","NtA","NtA",,,,,,"EoR",
5128326,"Oeneis melissa (Fabricius, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis melissa","Nymphalidae","Satyrinae",401,"(Fabricius, 1775)","Oeneis","melissa","Melissa Arctic","NtA","NtA",,,,,,"EoR",
5128323,"Oeneis norna (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis norna","Nymphalidae","Satyrinae",404,"(Thunberg, 1791)","Oeneis","norna","Norse Grayling","NT","NT",,"SPEC2",,,,,
5128279,"Oeneis polixenes (Fabricius, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis polixenes","Nymphalidae","Satyrinae",405,"(Fabricius, 1775)","Oeneis","polixenes","Polixenes arctic","NtA","NtA",,,,,,"EoR",
5128353,"Oeneis tarpeia (Pallas, 1771)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis",98,FALSE,"ACCEPTED","Oeneis tarpeia","Nymphalidae","Satyrinae",398,"(Pallas, 1771)","Oeneis","tarpeia","suggestion:","LC","NE",,,,,,,
1938131,"Papilio alexanor Esper, 1800","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio",98,FALSE,"ACCEPTED","Papilio alexanor","Papilionidae","Papilioninae",3,"Esper, 1800","Papilio","alexanor","Southern Swallowtail","LC","LC","IV","SPEC3",,,,,
1938050,"Papilio hospiton Guenee, 1839","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio",98,FALSE,"ACCEPTED","Papilio hospiton","Papilionidae","Papilioninae",5,"Gené, 1839","Papilio","hospiton","Corsican Swallowtail","LC","LC","II+IV",,"EuropeanEndemic","EUEndemic",,,
8225376,"Papilio machaon Linnaeus, 1758","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio",98,FALSE,"ACCEPTED","Papilio machaon","Papilionidae","Papilioninae",4,"Linnaeus, 1758","Papilio","machaon","Swallowtail","LC","LC",,,,,,,
8049830,"Pararge aegeria (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pararge",98,FALSE,"ACCEPTED","Pararge aegeria","Nymphalidae","Satyrinae",352,"(Linnaeus, 1758)","Pararge","aegeria","Speckled Wood","LC","LC",,,,,,,
1894583,"Pararge xiphia (Fabricius, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pararge",98,FALSE,"ACCEPTED","Pararge xiphia","Nymphalidae","Satyrinae",350,"(Fabricius, 1775)","Pararge","xiphia","Madeiran Speckled Wood","EN","EN",,"SPEC1","EuropeanEndemic","EUEndemic","Madeira Islands",,
1894571,"Pararge xiphioides Staudinger, 1871","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pararge",98,FALSE,"ACCEPTED","Pararge xiphioides","Nymphalidae","Satyrinae",351,"Staudinger, 1871","Pararge","xiphioides","Canary Speckled Wood","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
1938810,"Parnassius apollo (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Parnassius",98,FALSE,"ACCEPTED","Parnassius apollo","Papilionidae","Parnassiinae",8,"(Linnaeus, 1758)","Parnassius","apollo","Apollo","NT","NT","IV","SPEC2",,,,,
1938520,"Parnassius mnemosyne (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Parnassius",98,FALSE,"ACCEPTED","Parnassius mnemosyne","Papilionidae","Parnassiinae",6,"(Linnaeus, 1758)","Parnassius","mnemosyne","Clouded Apollo","NT","LC","IV","SPEC2",,,,,
1938955,"Parnassius phoebus (Fabricius, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Parnassius",98,FALSE,"ACCEPTED","Parnassius phoebus","Papilionidae","Parnassiinae",7,"(Fabricius, 1793)","Parnassius","phoebus","Small Apollo","NT","NT",,"SPEC2",,,,,
1945877,"Pelopidas thrax (Hubner, 1821)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pelopidas",98,FALSE,"ACCEPTED","Pelopidas thrax","Hesperiidae","Hesperiinae",19,"(Hübner, 1821)","Pelopidas","thrax","Millet Skipper","NtA","NtA",,,,,,"EoR",
7459402,"Phengaris alcon (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",98,FALSE,"ACCEPTED","Phengaris alcon","Lycaenidae","Polyommatinae",162,"([Denis & Schiffermüller], 1775)","Phengaris","alcon","Alcon Blue","LC","NT",,"SPEC3",,,,,
4535168,"Phengaris arion (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",98,FALSE,"ACCEPTED","Phengaris arion","Lycaenidae","Polyommatinae",163,"(Linnaeus, 1758)","Phengaris","arion","Large Blue","EN","EN","IV","SPEC1",,,,,
4535165,"Phengaris nausithous (Bergstrasser, 1779)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",98,FALSE,"ACCEPTED","Phengaris nausithous","Lycaenidae","Polyommatinae",165,"(Bergsträsser, 1779)","Phengaris","nausithous","Dusky Large Blue","NT","NT","II+IV","SPEC2",,,,,
4535172,"Phengaris teleius (Bergstrasser, 1779)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Phengaris",98,FALSE,"ACCEPTED","Phengaris teleius","Lycaenidae","Polyommatinae",164,"(Bergsträsser, 1779)","Phengaris","teleius","Scarce Large Blue","VU","VU","II+IV","SPEC1",,,,,
1920498,"Pieris balcana Lorkovic, 1970","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris balcana","Pieridae","Pierinae",101,"Lorkovic, 1969","Pieris","balcana","Balkan Green-veined White","LC","LC",,,"EuropeanEndemic",,,,
1920506,"Pieris brassicae (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris brassicae","Pieridae","Pierinae",93,"(Linnaeus, 1758)","Pieris","brassicae","Large White","LC","LC",,,,,,,
4535307,"Pieris bryoniae (Hubner, 1806)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris bryoniae","Pieridae","Pierinae",99,"(Hübner, 1806)","Pieris","bryoniae","Mountain Green-veined White","LC","LC",,,,,,,
1920509,"Pieris cheiranthi (Hubner, 1808)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris cheiranthi","Pieridae","Pierinae",95,"(Hübner, 1808)","Pieris","cheiranthi","Canary Islands Large White","EN","EN",,"SPEC1","EuropeanEndemic","EUEndemic","Canary Islands",,
1920512,"Pieris ergane (Geyer, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris ergane","Pieridae","Pierinae",98,"(Geyer, 1828)","Pieris","ergane","Mountain Small White","LC","LC",,,,,,,
1920502,"Pieris krueperi Staudinger, 1860","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris krueperi","Pieridae","Pierinae",92,"Staudinger, 1860","Pieris","krueperi","Krueper's Small White","LC","LC",,,,,,,
1920491,"Pieris mannii (Mayer, 1851)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris mannii","Pieridae","Pierinae",97,"(Mayer, 1851)","Pieris","mannii","Southern Small White","LC","LC",,,,,,,
1920494,"Pieris napi (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris napi","Pieridae","Pierinae",100,"(Linnaeus, 1758)","Pieris","napi","Green-veined White","LC","LC",,,,,,,
1920496,"Pieris rapae (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris rapae","Pieridae","Pierinae",96,"(Linnaeus, 1758)","Pieris","rapae","Small White","LC","LC",,,,,,,
4535297,"Pieris wollastoni (Butler, 1886)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",98,FALSE,"ACCEPTED","Pieris wollastoni","Pieridae","Pierinae",94,"(Butler, 1886)","Pieris","wollastoni","Madeiran Large White","CR","CR",,"SPEC1","EuropeanEndemic","EUEndemic","Madeira Islands",,
4708919,"Plebejidea Koçak, 1983","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejidea",92,FALSE,"DOUBTFUL","Plebejidea loewii","Lycaenidae","Polyommatinae",202,"(Zeller, 1847)","Plebejidea","loewii","Loew's Blue","NtA","NtA",,,,,,"EoR",
5138561,"Plebejus argus (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",98,FALSE,"ACCEPTED","Plebejus argus","Lycaenidae","Polyommatinae",191,"(Linnaeus, 1758)","Plebejus","argus","Silver-studded Blue","LC","LC",,,,,,,
5714680,"Plebejus argyrognomon (Bergstrasser, 1779)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",98,FALSE,"ACCEPTED","Plebejus argyrognomon","Lycaenidae","Polyommatinae",194,"(Bergsträsser, 1779)","Plebejus","argyrognomon","Reverdin's Blue","LC","LC",,,,,,,
5772762,"Plebejus bellieri (Oberthur, 1910)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",98,FALSE,"ACCEPTED","Plebejus bellieri","Lycaenidae","Polyommatinae",193,"(Oberthür, 1910)","Plebejus","bellieri","Bellier's Blue","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5714690,"Plebejus idas (Linnaeus, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Plebejus",98,FALSE,"ACCEPTED","Plebejus idas","Lycaenidae","Polyommatinae",192,"(Linnaeus, 1760)","Plebejus","idas","Idas Blue","LC","LC",,,,,,,
1898544,"Polygonia c-album (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia",98,FALSE,"ACCEPTED","Polygonia c-album","Nymphalidae","Nymphalinae",300,"(Linnaeus, 1758)","Polygonia","c-album","Comma","LC","LC",,,,,,,
1898521,"Polygonia egea (Cramer, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia",98,FALSE,"ACCEPTED","Polygonia egea","Nymphalidae","Nymphalinae",299,"(Cramer, 1775)","Polygonia","egea","Southern Comma","LC","LC",,,,,,,
7542963,"Polyommatus admetus (Esper, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus admetus","Lycaenidae","Polyommatinae",239,"(Esper, 1783)","Polyommatus","admetus","Anomalous Blue","LC","LC",,,,,,,
7597891,"Polyommatus amandus (Schneider, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus amandus","Lycaenidae","Polyommatinae",229,"(Schneider, 1792)","Polyommatus","amandus","Amanda's Blue","LC","LC",,,,,,,
5772746,"Polyommatus aroaniensis (Brown, 1976)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus aroaniensis","Lycaenidae","Polyommatinae",250,"(Brown, 1976)","Polyommatus","aroaniensis","Grecian Anomalous Blue","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
1933268,"Polyommatus Latreille, 1804","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",92,FALSE,"ACCEPTED","Polyommatus celina","Lycaenidae","Polyommatinae",233,"(Austaut, 1879)","Polyommatus","celina","Austaut's Blue",,,,,,,,,
7521927,"Polyommatus damocles (Herrich-Schaffer, 1844)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus damocles","Lycaenidae","Polyommatinae",238,"(Herrich-Schäffer, 1844)","Polyommatus","damocles","suggestion:","DD","NE",,,,,,,
7484070,"Polyommatus damon (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus damon","Lycaenidae","Polyommatinae",236,"([Denis & Schiffermüller], 1775)","Polyommatus","damon","Damon Blue","NT","NT",,"SPEC2",,,,,
8297183,"Polyommatus damone (Eversmann, 1841)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus damone","Lycaenidae","Polyommatinae",237,"(Eversmann, 1841)","Polyommatus","damone","Crimean Blue","NtA","NtA",,,,,,"EoR",
5140436,"Polyommatus daphnis (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus daphnis","Lycaenidae","Polyommatinae",228,"([Denis & Schiffermüller], 1775)","Polyommatus","daphnis","Meleager's Blue","LC","LC",,,,,,,
5772730,"Polyommatus dolus (Hubner, 1823)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus dolus","Lycaenidae","Polyommatinae",246,"(Hübner, 1823)","Polyommatus","dolus","Furry Blue","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5140311,"Polyommatus dorylas (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus dorylas","Lycaenidae","Polyommatinae",232,"([Denis & Schiffermüller], 1775)","Polyommatus","dorylas","Turqouise Blue","NT","NT",,"SPEC2",,,,,
