"usageKey","scientificName","rank","scientificNameLocal","scientificNameEU","CountryCode","threatStatus","Endemic","occurrenceStatus","taxonID"
1919706,"Anthocharis gruneri Herrich-Schaffer, 1851","SPECIES","Anthocharis gruneri","Anthocharis gruneri","RS","Unknown","","present","1919706:933c311969a5bc0766ceaf36bfed49bb"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","AD","DD","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","AL","VU","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","AT","NT","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","BA","NT","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","BE","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","BG","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","BY","Unknown","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","CH","VU","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","CZ","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","DE","NT","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","EE","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","ES","Unknown","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","FI","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","FR","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","GR","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","HR","NT","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","HU","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","IT","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","LI","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","LT","Unknown","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","LU","EN","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","LV","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","MD","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","ME","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","MK","Unknown","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","PL","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","PT","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","RO","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","RS","VU","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","RU","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","SI","VU","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","SK","LC","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
8138711,"Apatura ilia (Denis & Schiffermuller, 1775)","SPECIES","Apatura ilia","Apatura ilia","UA","No Red List available","","present","8138711:8ebdace79db829a55a2cfb395b6ab31f"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","AD","DD","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","AL","Unknown","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","AT","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","BA","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","BE","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","BG","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","BY","Unknown","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","CH","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","CZ","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","DE","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","DK","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","EE","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","ES","Unknown","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","FI","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","FR","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","GB","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","GR","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","HR","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","HU","NT","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","IT","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","LI","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","LT","Unknown","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","LU","EN","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","LV","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","ME","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","MK","Unknown","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","NL","CR","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","PL","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","PT","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","RO","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","RS","EN","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","RU","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","SE","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","SI","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","SK","LC","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131910,"Apatura iris (Linnaeus, 1758)","SPECIES","Apatura iris","Apatura iris","UA","No Red List available","","present","5131910:10aa5e05af17b8edd8f1fac6a625f7e9"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","AL","Unknown","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","BA","NT","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","BG","LC","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","GR","LC","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","HR","VU","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","HU","VU","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","MD","No Red List available","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","ME","No Red List available","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","MK","NT","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","RO","No Red List available","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","RS","VU","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","RU","No Red List available","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","SK","NE","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
5131860,"Apatura metis Freyer, 1829","SPECIES","Apatura metis","Apatura metis","UA","No Red List available","","present","5131860:b7d82a5b3fea1a71f52c630eafde9c43"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperanthus","Aphantopus hyperantus","SK","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","AD","VU","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","AL","Unknown","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","AT","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","BA","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","BE","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","BG","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","BY","Unknown","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","CH","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","CZ","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","DE","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","DK","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","EE","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","ES","Unknown","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","FI","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","FR","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","GB","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","GR","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","HR","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","HU","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","IE","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","IT","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","LI","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","LT","Unknown","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","LU","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","LV","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","MD","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","ME","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","MK","Unknown","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","NL","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","NO","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","PL","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","RO","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","RS","NT","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","RU","No Red List available","","present","1896841:c5727272d5de696eaa696dcd3818b752"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)","SPECIES","Aphantopus hyperantus","Aphantopus hyperantus","SE","LC","","present","1896841:c5727272d5de696eaa696dcd3818b752"
