"taxonID","locality","countryCode","threatStatus","establishmentMeans","source"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Denmark","DK","LC","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Czech Republic","CZ","NE","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Cyprus","CY","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Austria","AT","NT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Netherlands","NL","NT","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Malta","MT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0540dcf40627e9dbdbdce9af5eb0f517","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Andorra","AD","LC","RegularMigrant","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Belgium","BE","LC","RegularMigrant","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Germany","DE","LC","RegularMigrant","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Greece","GR","LC","RegularMigrant","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Czech Republic","CZ","NE","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Cyprus","CY","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Macaronesia_Azores","MA_AZ","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Macaronesia_CanaryIslands","MA_CA","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Macaronesia_MadeiraIslands","MA_MA","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Liechtenstein","LI","No Red List available","RegularMigrant",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Bosnia and Herzegovina","BA","LC","RegularMigrant","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Switzerland","CH","LC","RegularMigrant","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","United Kingdom","GB","LC","RegularMigrant","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Hungary","HU","LC","RegularMigrant","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Ireland","IE","LC","RegularMigrant","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Luxembourg","LU","LC","RegularMigrant","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Slovakia","SK","LC","RegularMigrant","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Austria","AT","NE","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Netherlands","NL","NE","RegularMigrant","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Denmark","DK","NtA","RegularMigrant","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Macedonia","MK","Unknown","RegularMigrant","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Malta","MT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:06033c8510226ebdf92a841aa7ba1e83","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Belgium","BE","CR","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Czech Republic","CZ","EN","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Germany","DE","EN","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Lithuania","LT","EN","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Andorra","AD","NT","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Serbia","RS","NT","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Ukraine","UA","NT","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Austria","AT","VU","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Estonia","EE","VU","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Hungary","HU","VU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Luxembourg","LU","VU","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Poland","PL","VU","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Slovakia","SK","VU","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","Belarus","BY","LC","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Austria","AT","NT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Finland","FI","NT","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","Germany","DE","R","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:083fcea39eb6f194518b7e2566756ca7","Spain","ES","NT","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Romania","RO","DD","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Andorra","AD","NT","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Slovenia","SI","NT","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","Greece","GR","VU","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Romania","RO","NT","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Belarus","BY","DD","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Belgium","BE","CR","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Austria","AT","NT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","United Kingdom","GB","NT","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Czech Republic","CZ","VU","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Germany","DE","VU","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Poland","PL","VU","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Slovakia","SK","VU","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:093cd5b02b8ca9bb210727b5ea973c75","Cyprus","CY","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:093cd5b02b8ca9bb210727b5ea973c75","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","Macedonia","MK","NT","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","Bulgaria","BG","VU","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","Albania","AL","VU","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","Macaronesia_CanaryIslands","MA_CA","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Ukraine","UA","NT","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","Romania","RO","VU","Breeding","Rakosy (2002)"
